claim_id,Month,Make,Fault,PoliceReportFiled,WitnessPresent,Risk_Score,Risk_Level
9829,Nov,Pontiac,Policy Holder,No,No,0.06369921519652469,Low
9830,Oct,Toyota,Policy Holder,No,No,0.8228299298692714,High
9831,Feb,Toyota,Third Party,No,No,0.05264848801210857,Low
9832,Aug,Mazda,Policy Holder,No,No,0.6067509220214754,High
9833,Aug,Mazda,Policy Holder,No,No,0.16445259900827555,Low
9834,Jul,Toyota,Third Party,No,No,0.024373287102474543,Low
9835,May,Pontiac,Policy Holder,No,No,0.6533370540129559,High
9836,May,VW,Policy Holder,No,No,0.03193608696873919,Low
9837,Apr,Honda,Policy Holder,No,No,0.5748926572275015,Medium
9838,Apr,Pontiac,Third Party,No,No,0.10610337655676824,Low
9839,Apr,Pontiac,Policy Holder,No,No,0.1238101102581679,Low
9840,Sep,Toyota,Policy Holder,No,No,0.6322863351620586,High
9841,Sep,Mazda,Policy Holder,No,No,0.1250944333214697,Low
9842,Feb,Honda,Policy Holder,No,No,0.8193598370103672,High
9843,Sep,Toyota,Policy Holder,No,No,0.06806570690082249,Low
9844,Mar,Pontiac,Policy Holder,No,No,0.9950957236605716,High
9845,Apr,Mazda,Third Party,No,No,0.05079122055969201,Low
9846,Jun,Pontiac,Policy Holder,No,No,0.8005491379132899,High
9847,Jun,Honda,Policy Holder,No,No,0.6436949379164593,High
9848,Aug,Pontiac,Policy Holder,No,No,0.7715973691689061,High
9849,Feb,Pontiac,Third Party,No,No,0.07304264490525843,Low
9850,Feb,Pontiac,Policy Holder,No,No,0.7114853295405323,High
9851,Aug,Honda,Policy Holder,No,No,0.49899807679727487,Medium
9852,Sep,Mazda,Policy Holder,No,No,0.10881798412419495,Low
9853,Nov,Pontiac,Policy Holder,No,No,0.32855957819208004,Medium
9854,Feb,Toyota,Third Party,No,No,0.003738438221818502,Low
9855,Dec,Accura,Third Party,No,No,0.1206412057204927,Low
9856,Dec,Mazda,Policy Holder,No,No,0.07535591758810517,Low
9857,Dec,Accura,Policy Holder,No,No,0.7170920521052575,High
9858,Apr,Honda,Policy Holder,No,No,0.7947206874326487,High
9859,Apr,Mazda,Policy Holder,No,No,0.7036458003489836,High
9860,Feb,Honda,Third Party,No,No,0.042767018682067455,Low
9861,May,Pontiac,Policy Holder,No,No,0.7569000662427644,High
9862,May,Mazda,Policy Holder,No,No,0.6649089259251382,High
9863,Jun,Toyota,Policy Holder,No,No,0.7764838774437041,High
9864,Aug,Ford,Third Party,No,No,0.004051180202213829,Low
9865,Sep,Toyota,Policy Holder,No,No,0.2575973336173674,Low
9866,Oct,Pontiac,Third Party,No,No,0.06189113388036901,Low
9867,Feb,Mazda,Policy Holder,No,No,0.7247581102187197,High
9868,Dec,Honda,Third Party,No,No,0.02645082733462129,Low
9869,Dec,Pontiac,Policy Holder,No,No,0.5771659895404104,Medium
9870,Dec,Ford,Third Party,No,No,0.011909370196458841,Low
9871,Nov,Toyota,Policy Holder,No,No,0.42440243992376525,Medium
9872,Oct,Mazda,Policy Holder,No,No,0.6042456743546053,High
9873,Feb,Mazda,Policy Holder,No,No,0.6305618993961847,High
9874,Feb,Pontiac,Policy Holder,No,No,0.5535798557670762,Medium
9875,Sep,Toyota,Policy Holder,No,No,0.09904525524484066,Low
9876,Sep,Mazda,Third Party,No,No,0.0020579648536478753,Low
9877,Sep,Mazda,Policy Holder,No,No,0.6542063097840995,High
9878,Sep,Pontiac,Policy Holder,No,No,0.6757433890190488,High
9879,May,Toyota,Third Party,No,No,0.06946211617022684,Low
9880,Feb,Honda,Policy Holder,No,No,0.6863844746233465,High
9881,May,Chevrolet,Policy Holder,No,No,0.14038698444353628,Low
9882,May,Honda,Policy Holder,No,No,0.7640786269731836,High
9883,May,Pontiac,Policy Holder,No,No,0.722228824934695,High
9884,May,VW,Policy Holder,No,No,0.03906577016802466,Low
9885,Dec,Pontiac,Third Party,No,No,0.03826762819770125,Low
9886,Dec,Toyota,Third Party,No,No,0.053002656403774454,Low
9887,Dec,Pontiac,Policy Holder,No,No,0.758802286542453,High
9888,Dec,Chevrolet,Policy Holder,No,No,0.12024221976020028,Low
9889,Dec,Chevrolet,Policy Holder,No,No,0.5623875944893657,Medium
9890,Nov,Mazda,Third Party,No,No,0.013535056683098609,Low
9891,Nov,Toyota,Third Party,No,No,0.02750805267513519,Low
9892,Oct,Dodge,Third Party,No,No,0.0009290962539965897,Low
9893,Oct,Chevrolet,Policy Holder,No,No,0.11610575296094573,Low
9894,Sep,Honda,Third Party,No,No,0.014669514145853645,Low
9895,Sep,Mazda,Policy Holder,No,No,0.869306929373837,High
9896,Sep,Pontiac,Policy Holder,No,No,0.7006004714779486,High
9897,Aug,Toyota,Policy Holder,No,No,0.8472867839544203,High
9898,Aug,Toyota,Policy Holder,No,No,0.3061507837096093,Medium
9899,Jul,Pontiac,Policy Holder,No,No,0.5412454052334204,Medium
9900,Jul,VW,Third Party,No,No,0.0006074569694452338,Low
9901,May,Honda,Policy Holder,No,No,0.12211900992641835,Low
9902,May,Pontiac,Policy Holder,No,No,0.0918188249499033,Low
9903,Apr,Toyota,Policy Holder,No,No,0.10007940271159954,Low
9904,Mar,Toyota,Policy Holder,No,No,0.7509957658421311,High
9905,Mar,Nisson,Policy Holder,No,No,0.8222477413833897,High
9906,Sep,Honda,Policy Holder,No,No,0.7656628242969473,High
9907,Oct,Chevrolet,Third Party,No,No,0.0405363310198735,Low
9908,May,Honda,Third Party,No,No,0.0030464503726437275,Low
9909,May,Toyota,Third Party,No,No,0.03711258246345477,Low
9910,May,Mazda,Third Party,No,No,0.002579687715382408,Low
9911,Sep,Mazda,Policy Holder,No,No,0.6075412981293918,High
9912,Jul,Pontiac,Policy Holder,No,No,0.04856405704054789,Low
9913,Sep,Mazda,Policy Holder,No,No,0.05445812824424673,Low
9914,Aug,Pontiac,Policy Holder,No,No,0.7292705843416296,High
9915,Aug,Chevrolet,Policy Holder,No,No,0.1333761542888883,Low
9916,Nov,Toyota,Third Party,No,No,0.03189423452562351,Low
9917,Mar,Mazda,Policy Holder,No,No,0.12602509163681844,Low
9918,Sep,Honda,Policy Holder,No,No,0.1132053029575655,Low
9919,Oct,Honda,Policy Holder,No,No,0.0719063291433989,Low
9920,May,Pontiac,Third Party,No,No,0.007848024950767873,Low
9921,Jun,Chevrolet,Policy Holder,No,No,0.7479577348092206,High
9922,Jun,Honda,Policy Holder,No,No,0.7222912885992356,High
9923,Feb,Mazda,Policy Holder,No,No,0.763476317777029,High
9924,Jul,Pontiac,Policy Holder,No,No,0.49358447120799825,Medium
9925,Nov,Honda,Third Party,No,No,0.041676924708741604,Low
9926,Nov,BMW,Policy Holder,No,No,0.523991958259434,Medium
9927,Nov,Pontiac,Policy Holder,No,No,0.04999777037294907,Low
9928,Feb,Toyota,Policy Holder,No,No,0.7218602822017564,High
9929,Feb,Toyota,Policy Holder,No,No,0.7062907057964782,High
9930,Dec,Toyota,Policy Holder,No,No,0.7356304781311095,High
9931,Feb,Honda,Third Party,No,No,0.06599491036104349,Low
9932,Dec,Honda,Policy Holder,No,No,0.5414134245905,Medium
9933,Apr,Honda,Policy Holder,No,No,0.1144002173168539,Low
9934,Aug,Chevrolet,Policy Holder,No,No,0.7197223050257459,High
9935,Aug,Toyota,Policy Holder,No,No,0.7661978976146605,High
9936,Nov,Pontiac,Policy Holder,No,No,0.304796996626766,Medium
9937,Nov,Pontiac,Policy Holder,No,No,0.05148582996371992,Low
9938,Oct,Toyota,Third Party,No,No,0.04912989003641545,Low
9939,Mar,Toyota,Policy Holder,No,No,0.6819513175599986,High
9940,Mar,Mazda,Policy Holder,No,No,0.11802452823578931,Low
9941,Jul,Mazda,Policy Holder,No,No,0.5863910500891178,Medium
9942,Feb,Toyota,Third Party,No,No,0.04234094431268009,Low
9943,Jul,Pontiac,Policy Holder,No,No,0.7756539245089289,High
9944,Sep,Mazda,Third Party,No,No,0.05602914720597368,Low
9945,Nov,Toyota,Third Party,No,No,0.036730784322197396,Low
9946,Nov,Ford,Third Party,No,No,0.8000235305817488,High
9947,Feb,Honda,Policy Holder,No,No,0.5589873264388308,Medium
9948,Feb,Toyota,Third Party,No,No,0.09274566715875746,Low
9949,Jun,Honda,Third Party,No,No,0.06268029540324346,Low
9950,Apr,Mazda,Policy Holder,No,No,0.13096716050492418,Low
9951,Mar,Saab,Policy Holder,No,No,0.8633645680178924,High
9952,Jan,Honda,Policy Holder,Yes,No,0.711638998841924,High
9953,Jun,Honda,Policy Holder,No,No,0.4833207047610562,Medium
9954,Jul,Chevrolet,Third Party,No,No,0.051510809873891165,Low
9955,Jun,Mazda,Third Party,No,No,0.027853517450684484,Low
9956,Dec,Pontiac,Policy Holder,No,No,0.08805868267406337,Low
9957,Mar,Pontiac,Policy Holder,No,No,0.11260740167484909,Low
9958,Feb,Pontiac,Third Party,No,Yes,0.052341862324441525,Low
9959,Nov,Ford,Policy Holder,No,No,0.04712339141340508,Low
9960,Aug,Toyota,Policy Holder,No,No,0.22852337606079,Low
9961,Jan,Chevrolet,Third Party,No,No,0.048013588848331026,Low
9962,Dec,Mazda,Third Party,No,No,0.03638560902462623,Low
9963,Dec,Toyota,Policy Holder,No,No,0.5309184411126344,Medium
9964,May,Mazda,Third Party,No,No,0.005156700271205884,Low
9965,May,Toyota,Policy Holder,No,No,0.35413613282422934,Medium
9966,May,Chevrolet,Policy Holder,No,No,0.552771586814526,Medium
9967,Jul,Toyota,Policy Holder,No,No,0.6898183068262187,High
9968,Jul,Pontiac,Policy Holder,No,No,0.06983258014380193,Low
9969,Sep,Toyota,Policy Holder,No,No,0.6135752304543743,High
9970,Sep,Toyota,Policy Holder,No,No,0.09653943131475724,Low
9971,Sep,Pontiac,Third Party,No,No,0.003620394187623624,Low
9972,Sep,Mazda,Policy Holder,No,No,0.6491395655542973,High
9973,Sep,Pontiac,Policy Holder,No,No,0.6978791406279219,High
9974,Oct,Toyota,Third Party,No,No,0.050987830552656106,Low
9975,Nov,Pontiac,Third Party,No,No,0.0010970880647755731,Low
9976,Feb,Chevrolet,Policy Holder,No,No,0.09599318115232094,Low
9977,Dec,Toyota,Policy Holder,No,No,0.06489080744821134,Low
9978,Jan,VW,Third Party,Yes,No,0.02544549783821049,Low
9979,Jan,Pontiac,Third Party,No,No,0.0445540004855024,Low
9980,May,Pontiac,Policy Holder,No,No,0.8706274782276398,High
9981,May,Chevrolet,Policy Holder,No,No,0.14851870479046594,Low
9982,May,Honda,Third Party,No,No,0.07812775335150124,Low
9983,May,Pontiac,Third Party,No,No,0.0826520386335766,Low
9984,May,Pontiac,Third Party,No,No,0.026423953105351637,Low
9985,Jun,Chevrolet,Policy Holder,No,No,0.06099799581442794,Low
9986,Feb,Ford,Policy Holder,No,No,0.673203563209642,High
9987,Sep,Pontiac,Policy Holder,Yes,No,0.5747331035506833,Medium
9988,Dec,Ford,Policy Holder,No,No,0.12953155519753637,Low
9989,Dec,Pontiac,Policy Holder,No,No,0.11322311328639695,Low
9990,Dec,Pontiac,Policy Holder,No,No,0.5763390322352702,Medium
9991,Dec,Honda,Policy Holder,No,No,0.08600580938385256,Low
9992,Dec,Mazda,Third Party,Yes,No,0.0025105308210909374,Low
9993,Dec,Mazda,Third Party,No,No,0.0876866802135517,Low
9994,Sep,Ford,Policy Holder,No,No,0.6271640776256188,High
9995,Aug,Ford,Policy Holder,No,No,0.7056058490196936,High
9996,Feb,Pontiac,Third Party,No,No,0.058952112899538375,Low
9997,Feb,Pontiac,Policy Holder,No,No,0.980570758834544,High
9998,May,Toyota,Policy Holder,No,No,0.15504691352100808,Low
9999,May,Chevrolet,Third Party,No,No,0.06697986562938645,Low
10000,May,Accura,Policy Holder,No,No,0.8040298467020339,High
10001,Apr,Pontiac,Policy Holder,No,No,0.7104860938315096,High
10002,Jan,Toyota,Policy Holder,No,No,0.81300153423078,High
10003,Jan,Mazda,Policy Holder,No,No,0.82803798132228,High
10004,Jan,Pontiac,Policy Holder,No,No,0.09365688990896814,Low
10005,Dec,Toyota,Policy Holder,No,No,0.590803913837794,Medium
10006,Nov,Pontiac,Policy Holder,No,No,0.04190537865736888,Low
10007,Oct,Chevrolet,Policy Holder,No,No,0.7591753275122567,High
10008,Sep,Pontiac,Policy Holder,No,No,0.5525211460160762,Medium
10009,Sep,Pontiac,Policy Holder,No,No,0.49929695300232363,Medium
10010,Sep,Pontiac,Policy Holder,No,No,0.10730784676425352,Low
10011,Sep,Mazda,Policy Holder,No,No,0.6684411858136016,High
10012,Aug,Pontiac,Policy Holder,No,No,0.6271402932900001,High
10013,Feb,VW,Third Party,No,No,0.0006251471397788862,Low
10014,Jan,Mazda,Policy Holder,No,No,0.08473606784169321,Low
10015,Mar,Mazda,Policy Holder,No,No,0.18100491437380872,Low
10016,Feb,Toyota,Policy Holder,No,No,0.7626260500448989,High
10017,Apr,Pontiac,Third Party,No,No,0.09278466244175224,Low
10018,Oct,Pontiac,Policy Holder,No,No,0.09006392106520873,Low
10019,Apr,Pontiac,Policy Holder,No,No,0.17994487368564666,Low
10020,Mar,Toyota,Third Party,No,No,0.05057719393724325,Low
10021,Mar,Chevrolet,Policy Holder,No,No,0.147332190621329,Low
10022,Apr,Honda,Policy Holder,No,No,0.1328626417587812,Low
10023,Apr,Pontiac,Policy Holder,No,No,0.7639571811613289,High
10024,Oct,Toyota,Policy Holder,No,No,0.09093778121686366,Low
10025,Nov,Chevrolet,Policy Holder,No,No,0.5921088773405156,Medium
10026,Oct,Accura,Policy Holder,No,No,0.14405197780988252,Low
10027,Jan,Mazda,Policy Holder,No,No,0.6824995984293354,High
10028,Jan,Pontiac,Policy Holder,No,No,0.7633206882476122,High
10029,Nov,Pontiac,Policy Holder,No,No,0.06822583409579426,Low
10030,Aug,Honda,Policy Holder,No,No,0.6538058438644482,High
10031,Feb,Toyota,Policy Holder,Yes,No,0.6418945614388718,High
10032,Feb,Toyota,Policy Holder,No,No,0.931762359376852,High
10033,Apr,Mazda,Policy Holder,No,No,0.0890328979967764,Low
10034,May,Toyota,Third Party,No,No,0.06635932062178897,Low
10035,Jun,Chevrolet,Policy Holder,No,No,0.7417665464958243,High
10036,May,Pontiac,Third Party,No,No,0.029525247652698806,Low
10037,Aug,Mazda,Third Party,No,No,0.005609699590384534,Low
10038,Feb,Mazda,Third Party,No,No,0.036534915923513205,Low
10039,Aug,Pontiac,Third Party,No,No,0.03758973854635954,Low
10040,Oct,Honda,Policy Holder,No,No,0.7199440512911267,High
10041,Nov,Chevrolet,Policy Holder,No,No,0.5997296113727647,Medium
10042,Nov,Honda,Policy Holder,No,No,0.03136218565297465,Low
10043,Dec,Toyota,Policy Holder,Yes,No,0.6708518736181994,High
10044,May,Honda,Third Party,No,No,0.05539963390665994,Low
10045,Jun,Honda,Third Party,No,No,0.16326031197273796,Low
10046,Aug,Honda,Policy Holder,No,No,0.11517881016687467,Low
10047,Jul,Toyota,Policy Holder,No,No,0.05848632339464624,Low
10048,Sep,Honda,Policy Holder,No,No,0.9876607122086766,High
10049,Dec,Pontiac,Policy Holder,No,No,0.07407353518283538,Low
10050,Oct,Pontiac,Policy Holder,No,No,0.14228509090743627,Low
10051,Sep,Accura,Policy Holder,No,No,0.1242436417660071,Low
10052,May,Toyota,Third Party,No,No,0.08544711204666165,Low
10053,Apr,Mazda,Third Party,No,No,0.06296476567187893,Low
10054,Dec,Accura,Policy Holder,No,No,0.7318846882482186,High
10055,Sep,Pontiac,Policy Holder,No,No,0.6842583453371899,High
10056,Jul,Honda,Third Party,No,No,0.034290022515728345,Low
10057,Jun,Pontiac,Policy Holder,No,No,0.07159707540026441,Low
10058,Apr,Honda,Policy Holder,No,No,0.8500671747017181,High
10059,Apr,Toyota,Third Party,No,No,0.07676412696769569,Low
10060,Sep,Mazda,Policy Holder,No,No,0.04349344889052768,Low
10061,Jul,Toyota,Policy Holder,No,No,0.571176569186061,Medium
10062,Aug,Mazda,Policy Holder,No,No,0.5595992390484207,Medium
10063,Nov,Pontiac,Policy Holder,No,No,0.5617793654145393,Medium
10064,Feb,Mazda,Policy Holder,No,No,0.6835979101565528,High
10065,Jul,Pontiac,Policy Holder,No,No,0.05187547986173559,Low
10066,Dec,Toyota,Policy Holder,No,No,0.0953895755520104,Low
10067,Dec,Pontiac,Policy Holder,No,No,0.4212965108293255,Medium
10068,Apr,Saab,Policy Holder,No,No,0.8807594059942114,High
10069,Jun,Pontiac,Third Party,No,No,0.04767262051825114,Low
10070,Jun,Toyota,Policy Holder,No,No,0.5620270313982741,Medium
10071,Jun,Pontiac,Policy Holder,No,No,0.10692277646103736,Low
10072,Jun,Pontiac,Third Party,No,No,0.0004762505516623641,Low
10073,May,Mazda,Policy Holder,No,No,0.11614560817884546,Low
10074,Oct,Pontiac,Policy Holder,No,No,0.10048210436758098,Low
10075,Dec,Ford,Policy Holder,No,No,0.09896145458372832,Low
10076,Jan,Mazda,Third Party,No,No,0.053808187469420427,Low
10077,Sep,VW,Policy Holder,No,No,0.004919037449611415,Low
10078,Sep,Chevrolet,Policy Holder,Yes,No,0.03250826810706484,Low
10079,Sep,Toyota,Policy Holder,No,No,0.08660595101984024,Low
10080,Oct,Toyota,Policy Holder,No,No,0.774793295583268,High
10081,Oct,Pontiac,Policy Holder,No,No,0.43378323704360366,Medium
10082,Oct,Ford,Policy Holder,No,No,0.1342002323730789,Low
10083,Oct,Toyota,Third Party,No,No,0.003674806417193903,Low
10084,Oct,Mazda,Policy Holder,No,No,0.0899698005830174,Low
10085,Feb,Pontiac,Third Party,No,No,0.03874183896367338,Low
10086,Oct,Mazda,Policy Holder,No,No,0.1295122038688863,Low
10087,Oct,Chevrolet,Policy Holder,No,No,0.716594899996222,High
10088,Feb,Honda,Policy Holder,No,No,0.709351429333641,High
10089,Feb,Mazda,Policy Holder,No,No,0.6616471279879023,High
10090,May,Pontiac,Policy Holder,No,No,0.09649357970845467,Low
10091,Jan,Toyota,Policy Holder,No,No,0.6523830909463766,High
10092,Jan,Honda,Policy Holder,Yes,No,0.4704169473113968,Medium
10093,Dec,Pontiac,Policy Holder,No,No,0.05713071478272864,Low
10094,Nov,Mazda,Policy Holder,No,No,0.028810199063275567,Low
10095,Nov,Chevrolet,Policy Holder,No,No,0.05249835222823186,Low
10096,Oct,Pontiac,Policy Holder,No,No,0.08376471435656237,Low
10097,Aug,Mazda,Policy Holder,No,No,0.706614258797476,High
10098,May,Toyota,Policy Holder,No,No,0.6971566069744125,High
10099,Jan,Pontiac,Policy Holder,Yes,No,0.11046790572849717,Low
10100,Jan,Honda,Policy Holder,No,No,0.0774207665770492,Low
10101,Feb,Mazda,Policy Holder,No,No,0.617428847500653,High
10102,Jan,Pontiac,Third Party,Yes,No,0.07931244757641778,Low
10103,Jan,Toyota,Policy Holder,No,No,0.10396349360113216,Low
10104,Jul,Chevrolet,Policy Holder,No,No,0.10101525296469963,Low
10105,Aug,Mazda,Policy Holder,No,No,0.587551153889276,Medium
10106,Aug,Honda,Policy Holder,No,No,0.6243781205498986,High
10107,Jun,Pontiac,Policy Holder,No,No,0.1637589839554417,Low
10108,Feb,Saturn,Third Party,No,No,0.07245953866912025,Low
10109,Oct,Honda,Policy Holder,No,No,0.7313131996116746,High
10110,Nov,Toyota,Third Party,No,No,0.012983891372683931,Low
10111,Nov,Toyota,Policy Holder,No,No,0.4636124509162828,Medium
10112,Jan,Toyota,Third Party,No,No,0.06435573970149851,Low
10113,Jan,Pontiac,Policy Holder,No,No,0.5209685090077019,Medium
10114,Jan,Nisson,Policy Holder,No,No,0.7628371636574393,High
10115,Jul,Toyota,Policy Holder,No,No,0.06622632952900541,Low
10116,Oct,Pontiac,Policy Holder,No,No,0.10331884079319739,Low
10117,Feb,Honda,Policy Holder,No,No,0.7299928057436917,High
10118,Feb,Pontiac,Third Party,No,No,0.0033496413718218606,Low
10119,May,Toyota,Policy Holder,Yes,No,0.7255129223803438,High
10120,May,Honda,Policy Holder,No,No,0.08355029077225097,Low
10121,Jul,Pontiac,Policy Holder,No,No,0.09171611982189952,Low
10122,Aug,Toyota,Policy Holder,No,No,0.21419309105083448,Low
10123,Dec,Toyota,Third Party,No,No,0.06397706220293307,Low
10124,May,Pontiac,Policy Holder,No,No,0.09596495912600243,Low
10125,Feb,Pontiac,Policy Holder,No,No,0.750699138236988,High
10126,Sep,Toyota,Third Party,No,No,0.05618736968366536,Low
10127,Oct,Toyota,Policy Holder,No,No,0.14162645455496053,Low
10128,Oct,Pontiac,Policy Holder,No,No,0.646577792005813,High
10129,Oct,Mazda,Policy Holder,No,No,0.470212857213374,Medium
10130,Dec,Honda,Policy Holder,No,No,0.6265522247701566,High
10131,Apr,Pontiac,Policy Holder,No,No,0.7247314627235364,High
10132,May,Chevrolet,Policy Holder,No,No,0.1512881715989286,Low
10133,May,VW,Policy Holder,No,No,0.27785367111163073,Low
10134,Sep,Pontiac,Policy Holder,Yes,No,0.5625837984761538,Medium
10135,Sep,VW,Policy Holder,No,No,0.17053511441709238,Low
10136,Nov,Honda,Policy Holder,No,No,0.023092339312670598,Low
10137,Dec,Pontiac,Policy Holder,No,No,0.5314568373763048,Medium
10138,Jan,Pontiac,Third Party,No,No,0.04139808185150394,Low
10139,May,Chevrolet,Third Party,No,No,0.05316223739938144,Low
10140,Jun,Toyota,Third Party,No,No,0.06766088660149154,Low
10141,Jun,Honda,Third Party,No,No,0.036763974954717844,Low
10142,Jun,Honda,Policy Holder,No,No,0.6570190583739957,High
10143,Sep,Chevrolet,Policy Holder,No,No,0.09756165860927636,Low
10144,Sep,Pontiac,Policy Holder,No,No,0.5578395144614405,Medium
10145,Aug,Pontiac,Policy Holder,No,No,0.3831780680914058,Medium
10146,Jul,Pontiac,Policy Holder,No,No,0.42298500048934745,Medium
10147,Jun,Toyota,Third Party,No,No,0.08730158322471261,Low
10148,Feb,Accura,Third Party,No,No,0.10901308895751147,Low
10149,Feb,Honda,Third Party,No,No,0.04048981119499985,Low
10150,Feb,Pontiac,Policy Holder,No,No,0.9887021205395525,High
10151,Jun,Pontiac,Policy Holder,No,No,0.10575231986877545,Low
10152,Jun,Honda,Policy Holder,No,No,0.09966570844999258,Low
10153,May,Ford,Policy Holder,No,No,0.8258496409322884,High
10154,Feb,Pontiac,Policy Holder,No,No,0.6778071721750345,High
10155,Apr,Chevrolet,Third Party,No,No,0.04063434478138028,Low
10156,Feb,Pontiac,Policy Holder,No,No,0.6837453008988456,High
10157,Feb,Honda,Policy Holder,No,No,0.8463101011116704,High
10158,Sep,Chevrolet,Policy Holder,No,No,0.5888501999279097,Medium
10159,Sep,Chevrolet,Policy Holder,No,No,0.7266764321062924,High
10160,Jul,Mazda,Policy Holder,No,No,0.06866442527910835,Low
10161,Jul,Honda,Policy Holder,No,No,0.06218730386199731,Low
10162,Apr,Mazda,Policy Holder,No,No,0.46416904836379613,Medium
10163,Mar,Pontiac,Third Party,No,No,0.1352363215609451,Low
10164,Dec,Toyota,Third Party,No,No,0.04781817240830301,Low
10165,Jun,Honda,Third Party,No,No,0.0340480521108435,Low
10166,Aug,Pontiac,Policy Holder,No,No,0.640444788724154,High
10167,Nov,Chevrolet,Policy Holder,No,No,0.479783934817032,Medium
10168,Oct,Pontiac,Policy Holder,No,No,0.6827343940994214,High
10169,Oct,Pontiac,Policy Holder,No,No,0.7764733679236011,High
10170,Feb,Saturn,Third Party,No,No,0.01404275178033021,Low
10171,Sep,Toyota,Policy Holder,No,No,0.6795640615170792,High
10172,Jun,Pontiac,Policy Holder,No,No,0.6219487767412113,High
